,Product Name,Prices,Description,Review
392,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.3
393,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.1
394,LG 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹37,990",1200 RPM Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from LG,4.5
395,SAMSUNG 7 kg Fully Automatic Front Load Washing Machine White,"₹39,390","1200 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.4
396,Haier 8 kg Fully Automatic Front Load Washing Machine Silver,"₹38,990",1200 RPM Max Speed1 Years Warranty on Product and 12 Years on Motor,4.1
397,LG 8 kg Fully Automatic Front Load Washing Machine Black,"₹43,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 10 Years Warranty on the motor.,4.3
398,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.4
399,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
400,Haier 8 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹42,500",1200 RPM Max Speed5 Star Rating1 Years Manufacturer Warranty,4.1
401,SAMSUNG 8 kg Fully Automatic Front Load Washing Machine White,"₹36,985",1400 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from Samsung,4.1
402,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
403,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.1
404,LG 6.5 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹33,680",1000 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from LG,4.3
405,BOSCH 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹41,871",1000 RPM Max Speed3 Star Rating2 Years Comprehensive Warranty and 12 Years on Motor from Bosch,4.5
406,LG 7 kg Steam Fully Automatic Front Load Washing Machine with In-built Heater White,"₹27,990",1200 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor T&C,4.3
407,LG 6.5 kg with Steam and Smart Diagnosis Fully Automatic Front Load Washing Machine with In-built Heat...,"₹25,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG,4.1
408,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
409,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
410,LG 8 kg With Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹35,989",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years on Motor,4.1
411,"Haier 7 kg 5 Star Super Drum Inverter Washing Machine Fully Automatic Front Load Black, White","₹29,990",1200 rpm Max Speed5 Star Rating5 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor from Haier,4.3
412,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.2
413,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.3
414,"IFB 6.5 kg with Steam Wash, Aqua Energie, Anti-Allergen 4 years Comprehensive Warranty Fully Automatic...","₹32,850","1000 RPM Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support",4.7
415,"IFB 8 kg with Steam Wash, Aqua Energie, Anti-Allergen 4 years Comprehensive Warranty Fully Automatic F...","₹39,350","1400 RPM Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support",4.2
416,Godrej 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹32,490",1400 rpm Max Speed2 Years Warranty on Product and 10 Years on Motor,4.4
417,Whirlpool 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹34,990","1200 RPM Max Speed5 Star Rating3 years on product,10 years on Motor Manufacturing Warranty.",4.4
418,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.3
419,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.1
420,IFB 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Brown,"₹35,990","1200 rpm Max Speed5 Star Rating4 Years Warranty on Product, 10 Years Warranty on Spare Parts Support and 10 Years Warranty on Motor",4.1
421,LG 8 kg With Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹38,699",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG,4.2
422,LG 8 kg Semi Automatic Top Load Washing Machine Black,"₹16,999",1200 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years Warranty On Wash Motor,4.4
423,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.2
424,Haier 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹35,951",1200 RPM Max Speed5 Star Rating5 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor from Haier,4.2
425,LG 9 kg Fully Automatic Top Load Washing Machine Grey,"₹27,390",700 RPM Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG,4.1
426,SAMSUNG 10 kg Fully Automatic Top Load Washing Machine Brown,"₹30,500",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on the Product and 20 Years Warranty on the DIT Motor,4.3
427,"Hafele 7 kg Allergy Care, Smart Foam Control Fully Automatic Front Load Washing Machine with In-built ...","₹35,990",1200 rpm Max Speed1 Year Warranty on Product and 10 Years on Motor from Hafele,4.3
428,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
429,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.3
430,LG 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹38,990",1200 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from LG,4.6
431,LG 8 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹39,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG,4
432,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
433,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.2
434,SAMSUNG 7 kg Fully Automatic Front Load Washing Machine Grey,"₹33,000",1200 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from Samsung,4.3
435,"IFB 8 kg 5 Star 2X Power Steam,Hard Water Wash Fully Automatic Front Load Washing Machine with In-buil...","₹38,100","1200 RPM Max Speed5 Star Rating4year complete, 10year motor",3.9
436,SAMSUNG 10 kg Fully Automatic Top Load Washing Machine with In-built Heater Black,"₹31,500",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 20 Years Warranty on DIT Motor,4.1
437,Panasonic 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹31,300",702 RPM Max Speed5 Star Rating2 YEAR WARRANTY,4.2
438,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.3
439,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.5
440,"BOSCH 6 kg Fully Automatic Front Load Washing Machine Black, Silver","₹27,500",1000 rpm Max Speed2 Years Comprehensive Warranty on Product and 10 Years on Motor from Bosch,4.1
441,LG 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹37,740",1200 RPM Max Speed5 Star Rating4,4.4
442,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.4
443,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
444,IFB 12 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹35,990",720 RPM Max Speed5 Star Rating4 Years Super Warranty + 10 Years Spare Parts Support + 10 Years Motor Warranty,4.3
445,"IFB 6.5 kg with Steam Wash, Aqua Energie, Anti-Allergen 4 years Comprehensive Warranty Fully Automatic...","₹30,300","1000 RPM Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support",4.1
446,IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Brown,"₹37,122","1200 rpm Max Speed5 Star Rating4 Years Warranty on Product, 10 Years Warranty on Spare Parts Support and 10 Years Warranty on Motor",4.1
447,"IFB 7 kg 5 Star 2X Power Steam,Hard Water Wash 4 years Comprehensive Warranty Fully Automatic Front Lo...","₹35,490","1200 rpm Max Speed5 Star Rating4 Years Warranty on Product, 10 Years Warranty on Motor, and 10 Years Warranty on Spare Part Support",4.3
448,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
449,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
450,IFB 12 kg Fully Automatic Top Load Washing Machine with In-built Heater Blue,"₹37,660",720 RPM Max Speed5 Star Rating4 Years Super Warranty + 10 Years Spare Parts Support + 10 Years Motor Warranty,4.1
451,IFB 8 kg Steam Wash 4 years Comprehensive Warranty Fully Automatic Front Load Washing Machine with In-...,"₹36,490","1200 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support",4.3
452,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.1
453,"IFB 8 kg 5 Star 3D Wash System, Triadic Pulsator, Smart Sense 4 years Comprehensive Warranty? Fully Au...","₹23,990","720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Warranty Spares Support",4
454,LG 7 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹31,990",1200 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from LG,4.1
455,"IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, White","₹33,990","1200 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty on Product, 10 Years Motor Warranty, 10 Years Spares Support",4.3
456,IFB 7 kg Fully Automatic Front Load Washing Machine Silver,"₹34,686",1000 RPM Max Speed5 Star Rating4 Years Super Warranty + 10 Years Spare Parts Support + 10 Years Motor Warranty,4.6
457,Panasonic 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹37,999","1400 RPM Max Speed5 Star Rating2 years on product, 8 years on motor",4.3
458,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
459,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.1
460,BOSCH 7.5 kg 1200RPM Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹38,990","1200 RPM Max Speed5 Star Rating2 Years on Product, 12 Years on Motor",4.5
461,Siemens 7 kg Fully Automatic Front Load Washing Machine White,"₹34,300",1200 RPM Max Speed2 Years Warranty on Product and 10 Years on Motor,4.3
462,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.5
463,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4
464,Haier 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹35,790","1200 RPM Max Speed5 Star Rating2 years on product, 12 years on motor",4.4
465,"SAMSUNG 7 kg Fully Automatic Front Load Washing Machine Black, White","₹35,490","1400 RPM Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.3
466,BOSCH 7 kg 1200RPM Fully Automatic Front Load Washing Machine with In-built Heater White,"₹31,750",1200 RPM Max Speed2 Years Comprehensive Warranty and 12 Years motor,4.1
467,TOSHIBA 8 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹36,990",1200 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor,4.3
468,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.4
469,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.1
470,LG 8 kg Fully Automatic Front Load Washing Machine Silver,"₹38,699",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 10 Years on Motor From LG,4.3
471,"SAMSUNG 8 kg Fully Automatic Front Load Washing Machine Black, White","₹38,600","1400 RPM Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.2
472,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.3
473,"IFB 8 kg 5 Star 3D Wash System, Triadic Pulsator, Smart Sense 4 years Comprehensive Warranty? Fully Au...","₹23,990","720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Warranty Spares Support",4.4
474,SAMSUNG 6.5 kg Fully Automatic Front Load Washing Machine Silver,"₹35,000","1200 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.1
475,Haier 8.5 kg Fully Automatic Top Load Washing Machine Gold,"₹36,550",800 rpm Max Speed2 Years Comprehensive Warranty and 10 Years Warranty on Motor From Haier,4.1
476,Haier 6.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹29,620","1000 RPM Max Speed5 Star Rating2 years on product, 12 years on motor",4.3
477,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,990",1400 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Wash Motor,4.4
478,"STARSHINE 7.8 kg Semi Automatic Top Load Washing Machine White, Purple","₹9,134","1350 RPM Max Speed5 Star Rating1 year warranty on product, 5 year on wash motor",4.1
479,IFB 8 kg 5 Star 9 Swirl AI Powered with Wi-Fi 4 years Comprehensive Warranty with 2x Power Steam Fully...,"₹47,490","1400 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support",4.3
480,"BOSCH 6.5 kg Drive Motor, Anti Tangle, Anti Vibration Fully Automatic Front Load Washing Machine with ...","₹23,990","1000 rpm Max Speed5 Star Rating2 Years Comprehensive on Product , 12 Years on Motor",4.1
481,"LG 8 kg Smart Inverter, Smart Motion, Combined with TurboDrum and 5 Star Rated, Middle Free Fully Auto...","₹19,990",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor (T&C),4.5
482,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
483,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.2
484,"realme TechLife 8.5 kg 5 Star rating Semi Automatic Top Load Washing Machine Grey, Black","₹9,990",1400 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Wash Motor,4.4
485,SAMSUNG 6 kg Inverter 5 Star Hygiene Steam Fully Automatic Front Load Washing Machine with In-built He...,"₹23,490","1000 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.4
486,Godrej 6.5 kg 5 Star With I-Wash Technology Washing Machine Fully Automatic Top Load Grey,"₹12,990",720 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,4.3
487,ONIDA 6.2 kg Fully Automatic Top Load Washing Machine Grey,"₹11,190","700 rpm Max Speed2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor",4.1
488,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.1
489,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.4
